id	model	local_AUC	local_P@L	local_P@L2	local_P@L5	short_AUC	short_P@L	short_P@L2	short_P@L5	medium_AUC	medium_P@L	medium_P@L2	medium_P@L5	long_AUC	long_P@L	long_P@L2	long_P@L5	tm_score	plddt
cut0074_ptm0.925_r3	ESM-2 (Unsupervised)	0.7681289911270142	0.6370370388031006	0.8208954930305481	0.8148148059844971	0.6571508646011353	0.392592579126358	0.6268656849861145	0.92592591047287	0.6203514337539673	0.4000000059604645	0.611940324306488	0.8518518805503845	0.5944808721542358	0.3703703582286834	0.6268656849861145	0.7777777910232544	0.99657	94.66546666666666
cut0075_ptm0.924_r3	ESM-2 (Unsupervised)	0.7642569541931152	0.6296296119689941	0.8208954930305481	0.8148148059844971	0.6640048027038574	0.4074074029922485	0.641791045665741	0.92592591047287	0.6213699579238892	0.4074074029922485	0.611940324306488	0.8888888955116272	0.5959240198135376	0.385185182094574	0.6268656849861145	0.7777777910232544	0.99659	94.40257037037038
cut0076_ptm0.907_r3	ESM-2 (Unsupervised)	0.7747138142585754	0.6370370388031006	0.8507462739944458	0.8518518805503845	0.6517243981361389	0.4000000059604645	0.6567164063453674	0.8888888955116272	0.6205674409866333	0.4148148000240326	0.611940324306488	0.8518518805503845	0.5961337089538574	0.4148148000240326	0.5970149040222168	0.7777777910232544	0.99694	92.08174074074074
cut0077_ptm0.910_r3	ESM-2 (Unsupervised)	0.801946759223938	0.6814814805984497	0.8507462739944458	0.8518518805503845	0.6421611905097961	0.385185182094574	0.641791045665741	0.92592591047287	0.614596962928772	0.385185182094574	0.5970149040222168	0.8518518805503845	0.5958942174911499	0.385185182094574	0.6268656849861145	0.8148148059844971	0.9963	92.8940962962963
cut0078_ptm0.906_r3	ESM-2 (Unsupervised)	0.7743011116981506	0.6518518328666687	0.8358209133148193	0.8518518805503845	0.6464840769767761	0.4000000059604645	0.611940324306488	0.92592591047287	0.6024144291877747	0.3703703582286834	0.5970149040222168	0.8888888955116272	0.5871794819831848	0.392592579126358	0.5970149040222168	0.8148148059844971	0.99649	92.67578518518518
cut0079_ptm0.909_r3	ESM-2 (Unsupervised)	0.7677372694015503	0.6296296119689941	0.8208954930305481	0.8148148059844971	0.6497434377670288	0.4148148000240326	0.6268656849861145	0.92592591047287	0.5912160873413086	0.3703703582286834	0.5820895433425903	0.8148148059844971	0.6187867522239685	0.422222226858139	0.641791045665741	0.8148148059844971	0.99583	93.4982962962963
cut0080_ptm0.903_r3	ESM-2 (Unsupervised)	0.775696337223053	0.6222222447395325	0.8059701323509216	0.8148148059844971	0.6490433812141418	0.4000000059604645	0.6716417670249939	0.8518518805503845	0.5826858878135681	0.3703703582286834	0.5671641826629639	0.8148148059844971	0.6522823572158813	0.4518518447875976	0.6865671873092651	0.8148148059844971	0.99629	92.89728148148147
cut0081_ptm0.911_r3	ESM-2 (Unsupervised)	0.7983009219169617	0.644444465637207	0.8656716346740723	0.8518518805503845	0.6698595285415649	0.4148148000240326	0.7014925479888916	0.92592591047287	0.5759696364402771	0.3555555641651153	0.5522388219833374	0.8148148059844971	0.6133208274841309	0.4296296238899231	0.5970149040222168	0.8148148059844971	0.99727	93.46517037037036
cut0082_ptm0.915_r3	ESM-2 (Unsupervised)	0.786148190498352	0.6370370388031006	0.8507462739944458	0.8888888955116272	0.6659523248672485	0.4296296238899231	0.6865671873092651	0.8888888955116272	0.5513559579849243	0.3555555641651153	0.5074626803398132	0.8518518805503845	0.5724949240684509	0.4000000059604645	0.5671641826629639	0.7407407164573669	0.99772	93.64673333333333
cut0083_ptm0.887_r3	ESM-2 (Unsupervised)	0.7890132069587708	0.6518518328666687	0.8059701323509216	0.92592591047287	0.6586014032363892	0.4296296238899231	0.6567164063453674	0.8888888955116272	0.5026414394378662	0.3185185194015503	0.447761207818985	0.7777777910232544	0.581506609916687	0.3555555641651153	0.5970149040222168	0.7777777910232544	0.98898	90.0022888888889
cut0084_ptm0.889_r3	ESM-2 (Unsupervised)	0.7550196051597595	0.614814817905426	0.746268630027771	0.8518518805503845	0.5899959802627563	0.3629629611968994	0.5820895433425903	0.8148148059844971	0.5438148379325867	0.3481481373310089	0.5074626803398132	0.8518518805503845	0.4651217460632324	0.2814814746379852	0.447761207818985	0.6296296119689941	0.96422	90.07534074074073
cut0085_ptm0.897_r3	ESM-2 (Unsupervised)	0.736513078212738	0.6074073910713196	0.7313432693481445	0.8518518805503845	0.5878381729125977	0.3481481373310089	0.5671641826629639	0.8518518805503845	0.5504734516143799	0.3481481373310089	0.5373134613037109	0.8148148059844971	0.4404240548610687	0.2666666805744171	0.3731343150138855	0.6666666865348816	0.95908	91.01165185185185
cut0086_ptm0.907_r3	ESM-2 (Unsupervised)	0.7393613457679749	0.585185170173645	0.746268630027771	0.8148148059844971	0.598357081413269	0.3481481373310089	0.5820895433425903	0.8518518805503845	0.545324444770813	0.3407407402992248	0.5223880410194397	0.8148148059844971	0.4333699643611908	0.2592592537403106	0.3731343150138855	0.6666666865348816	0.96473	92.45987407407407
cut0087_ptm0.909_r3	ESM-2 (Unsupervised)	0.7853601574897766	0.614814817905426	0.7910447716712952	0.92592591047287	0.6084736585617065	0.3481481373310089	0.5820895433425903	0.8888888955116272	0.5512004494667053	0.3481481373310089	0.5373134613037109	0.8148148059844971	0.4484705030918121	0.2666666805744171	0.4179104566574096	0.6666666865348816	0.97363	92.49600740740743
cut0088_ptm0.916_r3	ESM-2 (Unsupervised)	0.7784752249717712	0.614814817905426	0.7761194109916687	0.92592591047287	0.6146773099899292	0.3481481373310089	0.5820895433425903	0.92592591047287	0.5661648511886597	0.3555555641651153	0.5522388219833374	0.8518518805503845	0.4590191841125488	0.2888889014720917	0.4179104566574096	0.6666666865348816	0.99044	93.44806666666665
cut0089_ptm0.917_r3	ESM-2 (Unsupervised)	0.7646637558937073	0.6074073910713196	0.7761194109916687	0.8888888955116272	0.6056245565414429	0.3481481373310089	0.5820895433425903	0.8888888955116272	0.560087263584137	0.3481481373310089	0.5373134613037109	0.8518518805503845	0.4859131276607513	0.2814814746379852	0.4328358173370361	0.7777777910232544	0.98552	93.3831851851852
cut0090_ptm0.916_r3	ESM-2 (Unsupervised)	0.7691720128059387	0.6222222447395325	0.7910447716712952	0.8888888955116272	0.6035045385360718	0.3481481373310089	0.5820895433425903	0.8888888955116272	0.5541358590126038	0.3481481373310089	0.5223880410194397	0.8518518805503845	0.4743417799472809	0.2592592537403106	0.4179104566574096	0.7777777910232544	0.97501	93.1964074074074
cut0091_ptm0.905_r3	ESM-2 (Unsupervised)	0.7903472185134888	0.6296296119689941	0.8059701323509216	0.8888888955116272	0.5873101353645325	0.3481481373310089	0.5820895433425903	0.8518518805503845	0.5530720353126526	0.3481481373310089	0.5223880410194397	0.8518518805503845	0.478423535823822	0.2592592537403106	0.447761207818985	0.7777777910232544	0.97305	92.66007407407407
cut0092_ptm0.903_r3	ESM-2 (Unsupervised)	0.7729278206825256	0.6296296119689941	0.8059701323509216	0.8888888955116272	0.5825146436691284	0.3407407402992248	0.5671641826629639	0.8148148059844971	0.5543953776359558	0.3555555641651153	0.5522388219833374	0.8148148059844971	0.4783583581447601	0.2666666805744171	0.4626865684986114	0.7777777910232544	0.96702	92.19605185185186
cut0093_ptm0.879_r3	ESM-2 (Unsupervised)	0.662788987159729	0.5333333611488342	0.7014925479888916	0.7037037014961243	0.5028964281082153	0.3407407402992248	0.4626865684986114	0.6666666865348816	0.4397891461849212	0.2444444447755813	0.4029850661754608	0.7037037014961243	0.437854528427124	0.229629635810852	0.3880597054958343	0.7407407164573669	0.95749	89.82497777777778
cut0094_ptm0.891_r3	ESM-2 (Unsupervised)	0.6440067291259766	0.5333333611488342	0.7014925479888916	0.7037037014961243	0.6050654649734497	0.385185182094574	0.5820895433425903	0.8148148059844971	0.4670339226722717	0.2592592537403106	0.447761207818985	0.7037037014961243	0.5074037313461304	0.2740740776062011	0.4776119291782379	0.8518518805503845	0.98052	91.43125185185183
cut0095_ptm0.912_r3	ESM-2 (Unsupervised)	0.6719408631324768	0.5407407283782959	0.7014925479888916	0.7777777910232544	0.5832640528678894	0.385185182094574	0.5671641826629639	0.7777777910232544	0.5092290639877319	0.2962962985038757	0.4626865684986114	0.7777777910232544	0.4978206157684326	0.3037036955356598	0.4776119291782379	0.7407407164573669	0.99746	94.20217037037038
cut0096_ptm0.870_r3	ESM-2 (Unsupervised)	0.6627200245857239	0.5185185074806213	0.6865671873092651	0.7777777910232544	0.5407934784889221	0.3481481373310089	0.5223880410194397	0.8148148059844971	0.5339489579200745	0.3185185194015503	0.5223880410194397	0.7407407164573669	0.568105936050415	0.3333333432674408	0.5522388219833374	0.8148148059844971	0.99022	90.4006962962963
cut0097_ptm0.906_r3	ESM-2 (Unsupervised)	0.6768606901168823	0.5259259343147278	0.6865671873092651	0.8148148059844971	0.5262781977653503	0.3407407402992248	0.5074626803398132	0.7777777910232544	0.5857058763504028	0.3703703582286834	0.5820895433425903	0.8148148059844971	0.5532363653182983	0.3259259164333343	0.5522388219833374	0.7777777910232544	0.99318	92.78950370370372
cut0098_ptm0.915_r3	ESM-2 (Unsupervised)	0.6433033347129822	0.5111111402511597	0.641791045665741	0.7777777910232544	0.5297379493713379	0.3555555641651153	0.4925373196601867	0.7777777910232544	0.5870029926300049	0.3777777850627899	0.5970149040222168	0.8148148059844971	0.5696028470993042	0.3481481373310089	0.6268656849861145	0.8148148059844971	0.98647	93.63005185185185
cut0099_ptm0.917_r3	ESM-2 (Unsupervised)	0.6477004885673523	0.5037037134170532	0.641791045665741	0.7407407164573669	0.5256871581077576	0.3555555641651153	0.4925373196601867	0.7777777910232544	0.6023130416870117	0.392592579126358	0.5970149040222168	0.8518518805503845	0.5506731271743774	0.3185185194015503	0.5820895433425903	0.7777777910232544	0.99185	93.54534814814815
cut0100_ptm0.908_r3	ESM-2 (Unsupervised)	0.6404659748077393	0.5037037134170532	0.6268656849861145	0.7777777910232544	0.5342872142791748	0.3481481373310089	0.4776119291782379	0.8148148059844971	0.5811215043067932	0.385185182094574	0.5820895433425903	0.8148148059844971	0.5788397192955017	0.3333333432674408	0.5970149040222168	0.8148148059844971	0.99464	92.80686666666666
cut0101_ptm0.904_r3	ESM-2 (Unsupervised)	0.659397304058075	0.5185185074806213	0.611940324306488	0.8518518805503845	0.526551365852356	0.3333333432674408	0.4925373196601867	0.7407407164573669	0.5754573941230774	0.3777777850627899	0.5671641826629639	0.7777777910232544	0.56410813331604	0.3259259164333343	0.5522388219833374	0.7777777910232544	0.99588	92.7843925925926
cut0102_ptm0.894_r3	ESM-2 (Unsupervised)	0.6369043588638306	0.5037037134170532	0.611940324306488	0.8148148059844971	0.5241439342498779	0.3555555641651153	0.4925373196601867	0.7037037014961243	0.5718086361885071	0.3703703582286834	0.5522388219833374	0.7777777910232544	0.5602192282676697	0.3333333432674408	0.5522388219833374	0.7777777910232544	0.98553	90.95208148148147
cut0103_ptm0.890_r3	ESM-2 (Unsupervised)	0.6660343408584595	0.5407407283782959	0.641791045665741	0.8518518805503845	0.4988347887992859	0.2962962985038757	0.4626865684986114	0.7037037014961243	0.5450266599655151	0.3481481373310089	0.5522388219833374	0.7407407164573669	0.5503923296928406	0.3407407402992248	0.5522388219833374	0.7777777910232544	0.96735	89.96047407407409
cut0104_ptm0.898_r3	ESM-2 (Unsupervised)	0.6477963328361511	0.5259259343147278	0.6268656849861145	0.8148148059844971	0.5113520622253418	0.3111111223697662	0.4776119291782379	0.6296296119689941	0.5512734651565552	0.3555555641651153	0.5671641826629639	0.7777777910232544	0.5551998019218445	0.3481481373310089	0.5671641826629639	0.7407407164573669	0.9739	90.86125925925926
cut0105_ptm0.907_r3	ESM-2 (Unsupervised)	0.6377872824668884	0.5333333611488342	0.611940324306488	0.7777777910232544	0.5297607779502869	0.3259259164333343	0.4925373196601867	0.7037037014961243	0.563758909702301	0.3481481373310089	0.5671641826629639	0.7777777910232544	0.5762521624565125	0.3629629611968994	0.611940324306488	0.7407407164573669	0.97932	92.00415555555557
cut0106_ptm0.905_r3	ESM-2 (Unsupervised)	0.6424825191497803	0.5333333611488342	0.6268656849861145	0.8148148059844971	0.5181483030319214	0.3185185194015503	0.4925373196601867	0.6666666865348816	0.5440219640731812	0.3555555641651153	0.5373134613037109	0.7777777910232544	0.5986735224723816	0.392592579126358	0.641791045665741	0.7777777910232544	0.98638	91.94042222222221
cut0107_ptm0.917_r3	ESM-2 (Unsupervised)	0.6391289830207825	0.5259259343147278	0.641791045665741	0.7777777910232544	0.5451772809028625	0.3333333432674408	0.5223880410194397	0.7407407164573669	0.5623253583908081	0.3703703582286834	0.5373134613037109	0.7777777910232544	0.6076894998550415	0.392592579126358	0.6268656849861145	0.7777777910232544	0.9877	93.37893333333332
cut0108_ptm0.923_r3	ESM-2 (Unsupervised)	0.6451714038848877	0.5259259343147278	0.641791045665741	0.8148148059844971	0.5362476110458374	0.3259259164333343	0.4776119291782379	0.7407407164573669	0.5588316321372986	0.3555555641651153	0.5522388219833374	0.7777777910232544	0.626181960105896	0.4000000059604645	0.641791045665741	0.8148148059844971	0.99359	94.02956296296296
cut0109_ptm0.923_r3	ESM-2 (Unsupervised)	0.6653261184692383	0.5407407283782959	0.6865671873092651	0.8148148059844971	0.532787024974823	0.3111111223697662	0.5074626803398132	0.7407407164573669	0.556979775428772	0.3555555641651153	0.5522388219833374	0.7777777910232544	0.6345881223678589	0.4074074029922485	0.6567164063453674	0.8148148059844971	0.99645	94.0305111111111
cut0110_ptm0.919_r3	ESM-2 (Unsupervised)	0.6376973390579224	0.5259259343147278	0.641791045665741	0.8148148059844971	0.5357786417007446	0.3259259164333343	0.4925373196601867	0.7777777910232544	0.5390082001686096	0.3629629611968994	0.5373134613037109	0.7407407164573669	0.6158417463302612	0.4074074029922485	0.641791045665741	0.7777777910232544	0.99157	93.63931851851852
cut0111_ptm0.915_r3	ESM-2 (Unsupervised)	0.6698341369628906	0.5333333611488342	0.6567164063453674	0.8888888955116272	0.5278849601745605	0.3185185194015503	0.4925373196601867	0.7407407164573669	0.5437936782836914	0.3629629611968994	0.5522388219833374	0.7777777910232544	0.6371265649795532	0.4074074029922485	0.6567164063453674	0.8148148059844971	0.98408	92.92863703703705
cut0112_ptm0.908_r3	ESM-2 (Unsupervised)	0.6348620653152466	0.5185185074806213	0.611940324306488	0.8148148059844971	0.5146966576576233	0.3111111223697662	0.4776119291782379	0.7407407164573669	0.5368106365203857	0.3555555641651153	0.5223880410194397	0.7407407164573669	0.6336442232131958	0.4074074029922485	0.641791045665741	0.8148148059844971	0.97786	92.10968888888888
cut0113_ptm0.897_r3	ESM-2 (Unsupervised)	0.6835585832595825	0.5481481552124023	0.641791045665741	0.8888888955116272	0.5557087659835815	0.3703703582286834	0.5522388219833374	0.7407407164573669	0.5243228673934937	0.3481481373310089	0.5074626803398132	0.7037037014961243	0.6367740035057068	0.4444444477558136	0.641791045665741	0.7777777910232544	0.9764	91.81632592592594
cut0114_ptm0.921_r3	ESM-2 (Unsupervised)	0.6836243867874146	0.5629629492759705	0.6268656849861145	0.8148148059844971	0.5852048993110657	0.3703703582286834	0.5820895433425903	0.8148148059844971	0.5552176237106323	0.3703703582286834	0.5671641826629639	0.7777777910232544	0.6093883514404297	0.4296296238899231	0.6268656849861145	0.7037037014961243	0.99616	94.42905925925925
cut0115_ptm0.918_r3	ESM-2 (Unsupervised)	0.690035343170166	0.5629629492759705	0.6567164063453674	0.8518518805503845	0.6342798471450806	0.392592579126358	0.6268656849861145	0.8888888955116272	0.5892618298530579	0.385185182094574	0.611940324306488	0.8148148059844971	0.6255435943603516	0.4296296238899231	0.6567164063453674	0.7407407164573669	0.99666	93.8310074074074
cut0116_ptm0.926_r3	ESM-2 (Unsupervised)	0.6753795146942139	0.5629629492759705	0.6567164063453674	0.8148148059844971	0.6239861249923706	0.3703703582286834	0.5970149040222168	0.92592591047287	0.6070493459701538	0.4000000059604645	0.611940324306488	0.8148148059844971	0.6483466625213623	0.4592592716217041	0.6567164063453674	0.7777777910232544	0.99512	94.7604962962963
cut0117_ptm0.924_r3	ESM-2 (Unsupervised)	0.7071287631988525	0.5629629492759705	0.6716417670249939	0.8888888955116272	0.6180119514465332	0.3777777850627899	0.611940324306488	0.92592591047287	0.6123712658882141	0.4000000059604645	0.641791045665741	0.8148148059844971	0.640586793422699	0.4740740656852722	0.6716417670249939	0.7407407164573669	0.99284	94.29537037037036
cut0118_ptm0.926_r3	ESM-2 (Unsupervised)	0.6981960535049438	0.5629629492759705	0.6865671873092651	0.8888888955116272	0.615150511264801	0.3777777850627899	0.5820895433425903	0.8888888955116272	0.6257197260856628	0.4148148000240326	0.641791045665741	0.8148148059844971	0.6318759918212891	0.4666666686534881	0.6716417670249939	0.7407407164573669	0.99483	94.57666666666667
cut0119_ptm0.903_r3	ESM-2 (Unsupervised)	0.6839689016342163	0.5407407283782959	0.6567164063453674	0.8518518805503845	0.6193112134933472	0.3777777850627899	0.5970149040222168	0.92592591047287	0.6313556432723999	0.422222226858139	0.6567164063453674	0.8148148059844971	0.6317525506019592	0.4592592716217041	0.6716417670249939	0.7407407164573669	0.98637	90.85165925925925
cut0120_ptm0.906_r3	ESM-2 (Unsupervised)	0.6237214803695679	0.5037037134170532	0.5820895433425903	0.7407407164573669	0.5955577492713928	0.3703703582286834	0.5820895433425903	0.8518518805503845	0.6297773718833923	0.4296296238899231	0.641791045665741	0.8148148059844971	0.616205096244812	0.4444444477558136	0.641791045665741	0.7037037014961243	0.96639	91.22654814814814
cut0121_ptm0.920_r3	ESM-2 (Unsupervised)	0.6308876276016235	0.5259259343147278	0.611940324306488	0.7407407164573669	0.6183274984359741	0.3703703582286834	0.611940324306488	0.8888888955116272	0.6480944752693176	0.4518518447875976	0.641791045665741	0.8148148059844971	0.6366941928863525	0.4592592716217041	0.641791045665741	0.7407407164573669	0.96291	93.38423703703704
cut0122_ptm0.911_r3	ESM-2 (Unsupervised)	0.6638878583908081	0.5407407283782959	0.641791045665741	0.8148148059844971	0.5984760522842407	0.3703703582286834	0.5820895433425903	0.8518518805503845	0.6297376751899719	0.4296296238899231	0.6268656849861145	0.8148148059844971	0.6243280172348022	0.4444444477558136	0.6268656849861145	0.7407407164573669	0.96496	92.36433333333333
cut0123_ptm0.917_r3	ESM-2 (Unsupervised)	0.673664927482605	0.5555555820465088	0.641791045665741	0.8148148059844971	0.6166969537734985	0.392592579126358	0.5671641826629639	0.8888888955116272	0.6286025643348694	0.4296296238899231	0.6268656849861145	0.8148148059844971	0.6055527925491333	0.4592592716217041	0.611940324306488	0.7037037014961243	0.96818	92.97713333333334
cut0124_ptm0.916_r3	ESM-2 (Unsupervised)	0.676568329334259	0.5555555820465088	0.6567164063453674	0.8148148059844971	0.615898609161377	0.392592579126358	0.5820895433425903	0.92592591047287	0.6279852986335754	0.4296296238899231	0.6268656849861145	0.8148148059844971	0.6133602261543274	0.4518518447875976	0.641791045665741	0.7037037014961243	0.97693	92.8299851851852
cut0125_ptm0.912_r3	ESM-2 (Unsupervised)	0.6799962520599365	0.5555555820465088	0.6567164063453674	0.8518518805503845	0.6156319379806519	0.3777777850627899	0.5970149040222168	0.8888888955116272	0.6269846558570862	0.422222226858139	0.641791045665741	0.8148148059844971	0.5681458711624146	0.4370370507240295	0.5820895433425903	0.6666666865348816	0.98666	92.28905185185184
cut0126_ptm0.908_r3	ESM-2 (Unsupervised)	0.6743218898773193	0.5555555820465088	0.6716417670249939	0.8148148059844971	0.6168843507766724	0.3777777850627899	0.611940324306488	0.92592591047287	0.6369011998176575	0.4296296238899231	0.6567164063453674	0.8148148059844971	0.5335062146186829	0.4148148000240326	0.5223880410194397	0.6666666865348816	0.98438	91.572
cut0127_ptm0.929_r3	ESM-2 (Unsupervised)	0.6983072757720947	0.5555555820465088	0.7014925479888916	0.8518518805503845	0.6131806969642639	0.3777777850627899	0.611940324306488	0.8888888955116272	0.6353340148925781	0.422222226858139	0.6567164063453674	0.8148148059844971	0.5052623152732849	0.385185182094574	0.5074626803398132	0.5925925970077515	0.99609	94.86865925925926
cut0128_ptm0.925_r3	ESM-2 (Unsupervised)	0.7013455629348755	0.5777778029441833	0.6865671873092651	0.8148148059844971	0.6214145421981812	0.3777777850627899	0.611940324306488	0.92592591047287	0.6272295713424683	0.422222226858139	0.641791045665741	0.8148148059844971	0.5576010942459106	0.4444444477558136	0.5522388219833374	0.6666666865348816	0.99562	94.2675185185185
cut0129_ptm0.917_r3	ESM-2 (Unsupervised)	0.7170268297195435	0.6000000238418579	0.7014925479888916	0.8148148059844971	0.632698655128479	0.385185182094574	0.6268656849861145	0.92592591047287	0.6282481551170349	0.4074074029922485	0.641791045665741	0.8148148059844971	0.5858058333396912	0.4518518447875976	0.5671641826629639	0.7037037014961243	0.99007	93.48496296296295
cut0130_ptm0.915_r3	ESM-2 (Unsupervised)	0.740856945514679	0.614814817905426	0.746268630027771	0.8518518805503845	0.6167136430740356	0.3777777850627899	0.611940324306488	0.8888888955116272	0.6336843967437744	0.4296296238899231	0.6567164063453674	0.8148148059844971	0.5768555998802185	0.4518518447875976	0.5671641826629639	0.7407407164573669	0.98539	92.96937777777778
cut0131_ptm0.892_r3	ESM-2 (Unsupervised)	0.7655417323112488	0.5925925970077515	0.7761194109916687	0.92592591047287	0.6182575821876526	0.385185182094574	0.611940324306488	0.8888888955116272	0.6258426904678345	0.4296296238899231	0.641791045665741	0.8148148059844971	0.7760077714920044	0.6296296119689941	0.8358209133148193	0.8518518805503845	0.94432	91.23015555555556
cut0132_ptm0.896_r3	ESM-2 (Unsupervised)	0.7518434524536133	0.5925925970077515	0.7611940503120422	0.92592591047287	0.6206615567207336	0.392592579126358	0.6268656849861145	0.8888888955116272	0.6316741108894348	0.4296296238899231	0.641791045665741	0.8148148059844971	0.7927232980728149	0.6370370388031006	0.8358209133148193	0.8888888955116272	0.95418	91.62025185185185
cut0133_ptm0.905_r3	ESM-2 (Unsupervised)	0.7603119611740112	0.6074073910713196	0.7761194109916687	0.8888888955116272	0.6450616121292114	0.4148148000240326	0.641791045665741	0.8888888955116272	0.6435643434524536	0.4148148000240326	0.641791045665741	0.8518518805503845	0.709017813205719	0.5777778029441833	0.7164179086685181	0.8148148059844971	0.96941	92.83616296296296
cut0134_ptm0.920_r3	ESM-2 (Unsupervised)	0.7823683023452759	0.614814817905426	0.7910447716712952	0.92592591047287	0.6173083186149597	0.4000000059604645	0.611940324306488	0.8148148059844971	0.645180344581604	0.422222226858139	0.6567164063453674	0.8148148059844971	0.7667071223258972	0.644444465637207	0.7761194109916687	0.8148148059844971	0.97765	94.35477777777778
